Temperature,Year,Statistics,Country,ISO3
16.2152,1960,Aug Average,Germany,DEU
16.1292,1961,Aug Average,Germany,DEU
16.2822,1962,Aug Average,Germany,DEU
16.327,1963,Aug Average,Germany,DEU
16.2824,1964,Aug Average,Germany,DEU
15.3703,1965,Aug Average,Germany,DEU
15.8388,1966,Aug Average,Germany,DEU
16.8363,1967,Aug Average,Germany,DEU
16.6885,1968,Aug Average,Germany,DEU
16.8598,1969,Aug Average,Germany,DEU
17.1325,1970,Aug Average,Germany,DEU
18.2919,1971,Aug Average,Germany,DEU
16.1734,1972,Aug Average,Germany,DEU
18.152,1973,Aug Average,Germany,DEU
17.5032,1974,Aug Average,Germany,DEU
19.1356,1975,Aug Average,Germany,DEU
16.5193,1976,Aug Average,Germany,DEU
16.0958,1977,Aug Average,Germany,DEU
15.5764,1978,Aug Average,Germany,DEU
15.8955,1979,Aug Average,Germany,DEU
16.9738,1980,Aug Average,Germany,DEU
16.7851,1981,Aug Average,Germany,DEU
17.787,1982,Aug Average,Germany,DEU
18.4602,1983,Aug Average,Germany,DEU
17.4931,1984,Aug Average,Germany,DEU
16.7487,1985,Aug Average,Germany,DEU
16.6565,1986,Aug Average,Germany,DEU
15.9225,1987,Aug Average,Germany,DEU
17.4552,1988,Aug Average,Germany,DEU
17.457,1989,Aug Average,Germany,DEU
18.7878,1990,Aug Average,Germany,DEU
18.4503,1991,Aug Average,Germany,DEU
19.5091,1992,Aug Average,Germany,DEU
16.3155,1993,Aug Average,Germany,DEU
18.336,1994,Aug Average,Germany,DEU
18.7654,1995,Aug Average,Germany,DEU
17.5631,1996,Aug Average,Germany,DEU
20.0751,1997,Aug Average,Germany,DEU
17.2113,1998,Aug Average,Germany,DEU
17.6556,1999,Aug Average,Germany,DEU
18.121,2000,Aug Average,Germany,DEU
18.966,2001,Aug Average,Germany,DEU
19.1303,2002,Aug Average,Germany,DEU
20.3726,2003,Aug Average,Germany,DEU
18.7985,2004,Aug Average,Germany,DEU
16.1995,2005,Aug Average,Germany,DEU
15.9788,2006,Aug Average,Germany,DEU
17.3788,2007,Aug Average,Germany,DEU
17.8396,2008,Aug Average,Germany,DEU
19.2911,2009,Aug Average,Germany,DEU
17.2285,2010,Aug Average,Germany,DEU
18.1577,2011,Aug Average,Germany,DEU
19.0026,2012,Aug Average,Germany,DEU
18.5311,2013,Aug Average,Germany,DEU
16.4512,2014,Aug Average,Germany,DEU
20.1928,2015,Aug Average,Germany,DEU
18.2881,2016,Aug Average,Germany,DEU
20.0018,1901,Aug Average,Italy,ITA
20.1831,1902,Aug Average,Italy,ITA
20.268,1903,Aug Average,Italy,ITA
20.7257,1904,Aug Average,Italy,ITA
20.5376,1905,Aug Average,Italy,ITA
20.7358,1906,Aug Average,Italy,ITA
20.8125,1907,Aug Average,Italy,ITA
19.3513,1908,Aug Average,Italy,ITA
19.9757,1909,Aug Average,Italy,ITA
19.5694,1910,Aug Average,Italy,ITA
21.9377,1911,Aug Average,Italy,ITA
18.4114,1912,Aug Average,Italy,ITA
19.0831,1913,Aug Average,Italy,ITA
19.9008,1914,Aug Average,Italy,ITA
19.3091,1915,Aug Average,Italy,ITA
19.663,1916,Aug Average,Italy,ITA
20.6793,1917,Aug Average,Italy,ITA
19.5597,1918,Aug Average,Italy,ITA
20.9429,1919,Aug Average,Italy,ITA
19.4845,1920,Aug Average,Italy,ITA
20.6965,1921,Aug Average,Italy,ITA
21.2234,1922,Aug Average,Italy,ITA
21.5516,1923,Aug Average,Italy,ITA
18.4008,1924,Aug Average,Italy,ITA
20.3504,1925,Aug Average,Italy,ITA
19.6502,1926,Aug Average,Italy,ITA
20.9358,1927,Aug Average,Italy,ITA
22.2748,1928,Aug Average,Italy,ITA
20.5169,1929,Aug Average,Italy,ITA
19.9427,1930,Aug Average,Italy,ITA
19.9888,1931,Aug Average,Italy,ITA
22.0053,1932,Aug Average,Italy,ITA
20.8644,1933,Aug Average,Italy,ITA
19.577,1934,Aug Average,Italy,ITA
19.8681,1935,Aug Average,Italy,ITA
19.8272,1936,Aug Average,Italy,ITA
20.0142,1937,Aug Average,Italy,ITA
20.1228,1938,Aug Average,Italy,ITA
20.4235,1939,Aug Average,Italy,ITA
18.7436,1940,Aug Average,Italy,ITA
19.8137,1941,Aug Average,Italy,ITA
20.5332,1942,Aug Average,Italy,ITA
22.3048,1943,Aug Average,Italy,ITA
22.4767,1944,Aug Average,Italy,ITA
20.7509,1945,Aug Average,Italy,ITA
21.3749,1946,Aug Average,Italy,ITA
22.1351,1947,Aug Average,Italy,ITA
20.3945,1948,Aug Average,Italy,ITA
20.345,1949,Aug Average,Italy,ITA
21.4925,1950,Aug Average,Italy,ITA
20.883000000000006,1951,Aug Average,Italy,ITA
21.8645,1952,Aug Average,Italy,ITA
19.9954,1953,Aug Average,Italy,ITA
19.2432,1954,Aug Average,Italy,ITA
19.4597,1955,Aug Average,Italy,ITA
20.9791,1956,Aug Average,Italy,ITA
20.0596,1957,Aug Average,Italy,ITA
21.3036,1958,Aug Average,Italy,ITA
20.0408,1959,Aug Average,Italy,ITA
20.0743,1960,Aug Average,Italy,ITA
20.3101,1961,Aug Average,Italy,ITA
21.7163,1962,Aug Average,Italy,ITA
20.1004,1963,Aug Average,Italy,ITA
19.8528,1964,Aug Average,Italy,ITA
19.1962,1965,Aug Average,Italy,ITA
19.4778,1966,Aug Average,Italy,ITA
20.7357,1967,Aug Average,Italy,ITA
18.6249,1968,Aug Average,Italy,ITA
19.6988,1969,Aug Average,Italy,ITA
20.4125,1970,Aug Average,Italy,ITA
22.2144,1971,Aug Average,Italy,ITA
19.3105,1972,Aug Average,Italy,ITA
21.005,1973,Aug Average,Italy,ITA
21.2247,1974,Aug Average,Italy,ITA
20.1227,1975,Aug Average,Italy,ITA
18.1423,1976,Aug Average,Italy,ITA
19.2699,1977,Aug Average,Italy,ITA
19.5062,1978,Aug Average,Italy,ITA
19.7017,1979,Aug Average,Italy,ITA
21.0588,1980,Aug Average,Italy,ITA
20.352,1981,Aug Average,Italy,ITA
20.6846,1982,Aug Average,Italy,ITA
20.6913,1983,Aug Average,Italy,ITA
19.6259,1984,Aug Average,Italy,ITA
20.9089,1985,Aug Average,Italy,ITA
21.5493,1986,Aug Average,Italy,ITA
20.9639,1987,Aug Average,Italy,ITA
21.6937,1988,Aug Average,Italy,ITA
20.949,1989,Aug Average,Italy,ITA
21.2264,1990,Aug Average,Italy,ITA
21.8518,1991,Aug Average,Italy,ITA
22.8885,1992,Aug Average,Italy,ITA
21.9268,1993,Aug Average,Italy,ITA
23.0644,1994,Aug Average,Italy,ITA
20.4959,1995,Aug Average,Italy,ITA
20.4249,1996,Aug Average,Italy,ITA
21.1808,1997,Aug Average,Italy,ITA
22.1332,1998,Aug Average,Italy,ITA
22.0622,1999,Aug Average,Italy,ITA
22.1541,2000,Aug Average,Italy,ITA
22.6335,2001,Aug Average,Italy,ITA
20.7305,2002,Aug Average,Italy,ITA
23.9728,2003,Aug Average,Italy,ITA
21.5972,2004,Aug Average,Italy,ITA
20.2248,2005,Aug Average,Italy,ITA
19.7056,2006,Aug Average,Italy,ITA
21.1405,2007,Aug Average,Italy,ITA
21.9038,2008,Aug Average,Italy,ITA
22.9449,2009,Aug Average,Italy,ITA
21.2346,2010,Aug Average,Italy,ITA
22.3195,2011,Aug Average,Italy,ITA
23.1782,2012,Aug Average,Italy,ITA
22.5234,2013,Aug Average,Italy,ITA
20.5857,2014,Aug Average,Italy,ITA
22.7576,2015,Aug Average,Italy,ITA
21.6519,2016,Aug Average,Italy,ITA
16.9357,1901,Aug Average,Netherlands,NLD
14.924,1902,Aug Average,Netherlands,NLD
15.478,1903,Aug Average,Netherlands,NLD
16.5514,1904,Aug Average,Netherlands,NLD
16.4429,1905,Aug Average,Netherlands,NLD
17.2081,1906,Aug Average,Netherlands,NLD
15.8561,1907,Aug Average,Netherlands,NLD
15.4014,1908,Aug Average,Netherlands,NLD
16.4916,1909,Aug Average,Netherlands,NLD
16.5585,1910,Aug Average,Netherlands,NLD
20.0638,1911,Aug Average,Netherlands,NLD
14.5725,1912,Aug Average,Netherlands,NLD
15.6229,1913,Aug Average,Netherlands,NLD
17.8423,1914,Aug Average,Netherlands,NLD
16.0,1915,Aug Average,Netherlands,NLD
16.6345,1916,Aug Average,Netherlands,NLD
16.8394,1917,Aug Average,Netherlands,NLD
16.5815,1918,Aug Average,Netherlands,NLD
16.4239,1919,Aug Average,Netherlands,NLD
14.915,1920,Aug Average,Netherlands,NLD
17.4313,1921,Aug Average,Netherlands,NLD
15.4232,1922,Aug Average,Netherlands,NLD
16.176,1923,Aug Average,Netherlands,NLD
14.88,1924,Aug Average,Netherlands,NLD
16.7632,1925,Aug Average,Netherlands,NLD
16.8624,1926,Aug Average,Netherlands,NLD
17.1434,1927,Aug Average,Netherlands,NLD
16.5877,1928,Aug Average,Netherlands,NLD
16.9678,1929,Aug Average,Netherlands,NLD
16.985,1930,Aug Average,Netherlands,NLD
15.9035,1931,Aug Average,Netherlands,NLD
19.1663,1932,Aug Average,Netherlands,NLD
17.9956,1933,Aug Average,Netherlands,NLD
16.8192,1934,Aug Average,Netherlands,NLD
17.5148,1935,Aug Average,Netherlands,NLD
17.1737,1936,Aug Average,Netherlands,NLD
17.6903,1937,Aug Average,Netherlands,NLD
18.0809,1938,Aug Average,Netherlands,NLD
17.9038,1939,Aug Average,Netherlands,NLD
15.4345,1940,Aug Average,Netherlands,NLD
15.463,1941,Aug Average,Netherlands,NLD
18.1385,1942,Aug Average,Netherlands,NLD
17.3267,1943,Aug Average,Netherlands,NLD
19.4055,1944,Aug Average,Netherlands,NLD
16.757,1945,Aug Average,Netherlands,NLD
16.3247,1946,Aug Average,Netherlands,NLD
20.1849,1947,Aug Average,Netherlands,NLD
16.8221,1948,Aug Average,Netherlands,NLD
17.5662,1949,Aug Average,Netherlands,NLD
17.863,1950,Aug Average,Netherlands,NLD
16.6414,1951,Aug Average,Netherlands,NLD
17.3167,1952,Aug Average,Netherlands,NLD
16.7319,1953,Aug Average,Netherlands,NLD
15.8666,1954,Aug Average,Netherlands,NLD
17.9452,1955,Aug Average,Netherlands,NLD
14.2803,1956,Aug Average,Netherlands,NLD
15.8546,1957,Aug Average,Netherlands,NLD
17.217,1958,Aug Average,Netherlands,NLD
18.0672,1959,Aug Average,Netherlands,NLD
16.0512,1960,Aug Average,Netherlands,NLD
16.1152,1961,Aug Average,Netherlands,NLD
15.4736,1962,Aug Average,Netherlands,NLD
15.683,1963,Aug Average,Netherlands,NLD
16.5041,1964,Aug Average,Netherlands,NLD
15.5579,1965,Aug Average,Netherlands,NLD
15.894,1966,Aug Average,Netherlands,NLD
16.8507,1967,Aug Average,Netherlands,NLD
17.0215,1968,Aug Average,Netherlands,NLD
17.5504,1969,Aug Average,Netherlands,NLD
17.0624,1970,Aug Average,Netherlands,NLD
17.4169,1971,Aug Average,Netherlands,NLD
15.8605,1972,Aug Average,Netherlands,NLD
17.8282,1973,Aug Average,Netherlands,NLD
16.812,1974,Aug Average,Netherlands,NLD
19.7192,1975,Aug Average,Netherlands,NLD
17.699,1976,Aug Average,Netherlands,NLD
16.0992,1977,Aug Average,Netherlands,NLD
15.4652,1978,Aug Average,Netherlands,NLD
15.5967,1979,Aug Average,Netherlands,NLD
16.9321,1980,Aug Average,Netherlands,NLD
16.7779,1981,Aug Average,Netherlands,NLD
17.3554,1982,Aug Average,Netherlands,NLD
18.2549,1983,Aug Average,Netherlands,NLD
17.8127,1984,Aug Average,Netherlands,NLD
16.0086,1985,Aug Average,Netherlands,NLD
15.8558,1986,Aug Average,Netherlands,NLD
16.099,1987,Aug Average,Netherlands,NLD
16.7691,1988,Aug Average,Netherlands,NLD
17.288,1989,Aug Average,Netherlands,NLD
18.7557,1990,Aug Average,Netherlands,NLD
18.1491,1991,Aug Average,Netherlands,NLD
17.9519,1992,Aug Average,Netherlands,NLD
15.436,1993,Aug Average,Netherlands,NLD
17.7651,1994,Aug Average,Netherlands,NLD
19.5696,1995,Aug Average,Netherlands,NLD
17.570999999999998,1996,Aug Average,Netherlands,NLD
20.6028,1997,Aug Average,Netherlands,NLD
16.8278,1998,Aug Average,Netherlands,NLD
17.7047,1999,Aug Average,Netherlands,NLD
17.7102,2000,Aug Average,Netherlands,NLD
18.8201,2001,Aug Average,Netherlands,NLD
18.8716,2002,Aug Average,Netherlands,NLD
19.8516,2003,Aug Average,Netherlands,NLD
18.87,2004,Aug Average,Netherlands,NLD
16.2469,2005,Aug Average,Netherlands,NLD
16.3306,2006,Aug Average,Netherlands,NLD
17.1258,2007,Aug Average,Netherlands,NLD
17.5032,2008,Aug Average,Netherlands,NLD
18.9343,2009,Aug Average,Netherlands,NLD
16.8578,2010,Aug Average,Netherlands,NLD
17.1829,2011,Aug Average,Netherlands,NLD
18.7516,2012,Aug Average,Netherlands,NLD
18.3253,2013,Aug Average,Netherlands,NLD
16.2675,2014,Aug Average,Netherlands,NLD
18.9145,2015,Aug Average,Netherlands,NLD
18.2569,2016,Aug Average,Netherlands,NLD
22.1309,1901,Aug Average,Portugal,PRT
20.9727,1902,Aug Average,Portugal,PRT
22.1831,1903,Aug Average,Portugal,PRT
21.7156,1904,Aug Average,Portugal,PRT
20.861,1905,Aug Average,Portugal,PRT
22.6469,1906,Aug Average,Portugal,PRT
22.1931,1907,Aug Average,Portugal,PRT
21.44,1908,Aug Average,Portugal,PRT
21.4541,1909,Aug Average,Portugal,PRT
20.8498,1910,Aug Average,Portugal,PRT
21.9877,1911,Aug Average,Portugal,PRT
19.7777,1912,Aug Average,Portugal,PRT
20.7061,1913,Aug Average,Portugal,PRT
21.0244,1914,Aug Average,Portugal,PRT
22.0726,1915,Aug Average,Portugal,PRT
21.7153,1916,Aug Average,Portugal,PRT
20.2176,1917,Aug Average,Portugal,PRT
22.4394,1918,Aug Average,Portugal,PRT
22.9604,1919,Aug Average,Portugal,PRT
20.9701,1920,Aug Average,Portugal,PRT
21.4804,1921,Aug Average,Portugal,PRT
21.6223,1922,Aug Average,Portugal,PRT
22.8108,1923,Aug Average,Portugal,PRT
21.033,1924,Aug Average,Portugal,PRT
21.7018,1925,Aug Average,Portugal,PRT
23.4016,1926,Aug Average,Portugal,PRT
21.1041,1927,Aug Average,Portugal,PRT
21.9417,1928,Aug Average,Portugal,PRT
21.9563,1929,Aug Average,Portugal,PRT
22.7096,1930,Aug Average,Portugal,PRT
20.5724,1931,Aug Average,Portugal,PRT
22.2428,1932,Aug Average,Portugal,PRT
23.8018,1933,Aug Average,Portugal,PRT
20.4648,1934,Aug Average,Portugal,PRT
21.545,1935,Aug Average,Portugal,PRT
22.6267,1936,Aug Average,Portugal,PRT
21.9789,1937,Aug Average,Portugal,PRT
20.8906,1938,Aug Average,Portugal,PRT
20.6894,1939,Aug Average,Portugal,PRT
23.0541,1940,Aug Average,Portugal,PRT
21.7234,1941,Aug Average,Portugal,PRT
21.3655,1942,Aug Average,Portugal,PRT
23.1387,1943,Aug Average,Portugal,PRT
22.0117,1944,Aug Average,Portugal,PRT
20.769,1945,Aug Average,Portugal,PRT
21.5806,1946,Aug Average,Portugal,PRT
22.0974,1947,Aug Average,Portugal,PRT
21.8496,1948,Aug Average,Portugal,PRT
23.6302,1949,Aug Average,Portugal,PRT
21.5741,1950,Aug Average,Portugal,PRT
21.0424,1951,Aug Average,Portugal,PRT
21.2533,1952,Aug Average,Portugal,PRT
23.2885,1953,Aug Average,Portugal,PRT
20.7986,1954,Aug Average,Portugal,PRT
22.5108,1955,Aug Average,Portugal,PRT
20.7718,1956,Aug Average,Portugal,PRT
22.5601,1957,Aug Average,Portugal,PRT
21.4267,1958,Aug Average,Portugal,PRT
21.9375,1959,Aug Average,Portugal,PRT
20.952,1960,Aug Average,Portugal,PRT
23.6162,1961,Aug Average,Portugal,PRT
22.8346,1962,Aug Average,Portugal,PRT
20.6515,1963,Aug Average,Portugal,PRT
22.6258,1964,Aug Average,Portugal,PRT
22.1733,1965,Aug Average,Portugal,PRT
21.6427,1966,Aug Average,Portugal,PRT
21.607,1967,Aug Average,Portugal,PRT
21.7319,1968,Aug Average,Portugal,PRT
22.3511,1969,Aug Average,Portugal,PRT
21.0833,1970,Aug Average,Portugal,PRT
20.1296,1971,Aug Average,Portugal,PRT
20.9367,1972,Aug Average,Portugal,PRT
23.2375,1973,Aug Average,Portugal,PRT
21.625,1974,Aug Average,Portugal,PRT
22.3737,1975,Aug Average,Portugal,PRT
22.3614,1976,Aug Average,Portugal,PRT
20.1167,1977,Aug Average,Portugal,PRT
22.0684,1978,Aug Average,Portugal,PRT
21.8832,1979,Aug Average,Portugal,PRT
22.5876,1980,Aug Average,Portugal,PRT
22.4517,1981,Aug Average,Portugal,PRT
22.2539,1982,Aug Average,Portugal,PRT
21.1284,1983,Aug Average,Portugal,PRT
21.8255,1984,Aug Average,Portugal,PRT
22.0541,1985,Aug Average,Portugal,PRT
21.037,1986,Aug Average,Portugal,PRT
23.084,1987,Aug Average,Portugal,PRT
22.3791,1988,Aug Average,Portugal,PRT
23.1859,1989,Aug Average,Portugal,PRT
23.7417,1990,Aug Average,Portugal,PRT
24.1547,1991,Aug Average,Portugal,PRT
23.1648,1992,Aug Average,Portugal,PRT
22.2675,1993,Aug Average,Portugal,PRT
22.5573,1994,Aug Average,Portugal,PRT
23.1406,1995,Aug Average,Portugal,PRT
21.175,1996,Aug Average,Portugal,PRT
22.3803,1997,Aug Average,Portugal,PRT
23.7085,1998,Aug Average,Portugal,PRT
22.423,1999,Aug Average,Portugal,PRT
22.4885,2000,Aug Average,Portugal,PRT
22.4844,2001,Aug Average,Portugal,PRT
21.1834,2002,Aug Average,Portugal,PRT
24.3683,2003,Aug Average,Portugal,PRT
22.4285,2004,Aug Average,Portugal,PRT
23.3465,2005,Aug Average,Portugal,PRT
23.0275,2006,Aug Average,Portugal,PRT
21.764,2007,Aug Average,Portugal,PRT
22.3815,2008,Aug Average,Portugal,PRT
23.7448,2009,Aug Average,Portugal,PRT
24.182,2010,Aug Average,Portugal,PRT
23.0515,2011,Aug Average,Portugal,PRT
23.2472,2012,Aug Average,Portugal,PRT
23.5206,2013,Aug Average,Portugal,PRT
22.5655,2014,Aug Average,Portugal,PRT
22.8537,2015,Aug Average,Portugal,PRT
23.8041,2016,Aug Average,Portugal,PRT
13.1439,1901,Aug Average,Switzerland,CHE
13.0301,1902,Aug Average,Switzerland,CHE
13.3996,1903,Aug Average,Switzerland,CHE
14.5169,1904,Aug Average,Switzerland,CHE
13.4686,1905,Aug Average,Switzerland,CHE
14.462,1906,Aug Average,Switzerland,CHE
14.1145,1907,Aug Average,Switzerland,CHE
12.1514,1908,Aug Average,Switzerland,CHE
13.2412,1909,Aug Average,Switzerland,CHE
12.8111,1910,Aug Average,Switzerland,CHE
16.3793,1911,Aug Average,Switzerland,CHE
10.6688,1912,Aug Average,Switzerland,CHE
12.3599,1913,Aug Average,Switzerland,CHE
13.4695,1914,Aug Average,Switzerland,CHE
12.3449,1915,Aug Average,Switzerland,CHE
13.0668,1916,Aug Average,Switzerland,CHE
12.8164,1917,Aug Average,Switzerland,CHE
13.2396,1918,Aug Average,Switzerland,CHE
15.0369,1919,Aug Average,Switzerland,CHE
11.9616,1920,Aug Average,Switzerland,CHE
13.7847,1921,Aug Average,Switzerland,CHE
13.3537,1922,Aug Average,Switzerland,CHE
14.6254,1923,Aug Average,Switzerland,CHE
10.7161,1924,Aug Average,Switzerland,CHE
13.1688,1925,Aug Average,Switzerland,CHE
13.6521,1926,Aug Average,Switzerland,CHE
13.161,1927,Aug Average,Switzerland,CHE
15.1851,1928,Aug Average,Switzerland,CHE
13.7456,1929,Aug Average,Switzerland,CHE
13.1941,1930,Aug Average,Switzerland,CHE
12.1619,1931,Aug Average,Switzerland,CHE
15.9243,1932,Aug Average,Switzerland,CHE
14.9676,1933,Aug Average,Switzerland,CHE
12.6184,1934,Aug Average,Switzerland,CHE
13.1227,1935,Aug Average,Switzerland,CHE
13.3716,1936,Aug Average,Switzerland,CHE
13.8032,1937,Aug Average,Switzerland,CHE
13.3425,1938,Aug Average,Switzerland,CHE
13.6784,1939,Aug Average,Switzerland,CHE
12.3399,1940,Aug Average,Switzerland,CHE
12.3804,1941,Aug Average,Switzerland,CHE
14.1411,1942,Aug Average,Switzerland,CHE
15.733,1943,Aug Average,Switzerland,CHE
16.7381,1944,Aug Average,Switzerland,CHE
13.4238,1945,Aug Average,Switzerland,CHE
13.6408,1946,Aug Average,Switzerland,CHE
16.4662,1947,Aug Average,Switzerland,CHE
13.5462,1948,Aug Average,Switzerland,CHE
14.863,1949,Aug Average,Switzerland,CHE
14.5997,1950,Aug Average,Switzerland,CHE
13.78,1951,Aug Average,Switzerland,CHE
14.9275,1952,Aug Average,Switzerland,CHE
13.9451,1953,Aug Average,Switzerland,CHE
12.4159,1954,Aug Average,Switzerland,CHE
13.0717,1955,Aug Average,Switzerland,CHE
12.3931,1956,Aug Average,Switzerland,CHE
12.677,1957,Aug Average,Switzerland,CHE
14.5926,1958,Aug Average,Switzerland,CHE
13.7305,1959,Aug Average,Switzerland,CHE
12.9898,1960,Aug Average,Switzerland,CHE
13.6415,1961,Aug Average,Switzerland,CHE
15.2527,1962,Aug Average,Switzerland,CHE
12.5836,1963,Aug Average,Switzerland,CHE
13.3478,1964,Aug Average,Switzerland,CHE
12.4663,1965,Aug Average,Switzerland,CHE
12.2793,1966,Aug Average,Switzerland,CHE
13.5596,1967,Aug Average,Switzerland,CHE
11.9861,1968,Aug Average,Switzerland,CHE
13.0317,1969,Aug Average,Switzerland,CHE
13.9163,1970,Aug Average,Switzerland,CHE
15.2518,1971,Aug Average,Switzerland,CHE
12.9764,1972,Aug Average,Switzerland,CHE
15.4139,1973,Aug Average,Switzerland,CHE
14.9567,1974,Aug Average,Switzerland,CHE
14.3518,1975,Aug Average,Switzerland,CHE
12.2463,1976,Aug Average,Switzerland,CHE
12.3124,1977,Aug Average,Switzerland,CHE
12.5612,1978,Aug Average,Switzerland,CHE
12.4918,1979,Aug Average,Switzerland,CHE
14.698,1980,Aug Average,Switzerland,CHE
14.1752,1981,Aug Average,Switzerland,CHE
13.6525,1982,Aug Average,Switzerland,CHE
14.8757,1983,Aug Average,Switzerland,CHE
13.6905,1984,Aug Average,Switzerland,CHE
14.1975,1985,Aug Average,Switzerland,CHE
14.0638,1986,Aug Average,Switzerland,CHE
13.9637,1987,Aug Average,Switzerland,CHE
14.9605,1988,Aug Average,Switzerland,CHE
14.6645,1989,Aug Average,Switzerland,CHE
15.5433,1990,Aug Average,Switzerland,CHE
16.3362,1991,Aug Average,Switzerland,CHE
17.053,1992,Aug Average,Switzerland,CHE
14.6908,1993,Aug Average,Switzerland,CHE
16.0186,1994,Aug Average,Switzerland,CHE
14.3541,1995,Aug Average,Switzerland,CHE
13.4882,1996,Aug Average,Switzerland,CHE
16.0212,1997,Aug Average,Switzerland,CHE
15.3358,1998,Aug Average,Switzerland,CHE
14.6656,1999,Aug Average,Switzerland,CHE
15.6198,2000,Aug Average,Switzerland,CHE
15.9436,2001,Aug Average,Switzerland,CHE
14.2492,2002,Aug Average,Switzerland,CHE
17.7265,2003,Aug Average,Switzerland,CHE
15.1487,2004,Aug Average,Switzerland,CHE
13.2339,2005,Aug Average,Switzerland,CHE
11.8183,2006,Aug Average,Switzerland,CHE
13.8469,2007,Aug Average,Switzerland,CHE
14.5733,2008,Aug Average,Switzerland,CHE
16.5082,2009,Aug Average,Switzerland,CHE
13.872,2010,Aug Average,Switzerland,CHE
15.8458,2011,Aug Average,Switzerland,CHE
16.4008,2012,Aug Average,Switzerland,CHE
15.5226,2013,Aug Average,Switzerland,CHE
13.1831,2014,Aug Average,Switzerland,CHE
16.8713,2015,Aug Average,Switzerland,CHE
15.7389,2016,Aug Average,Switzerland,CHE
